timestamp,src_user,src_user_name,src_user_domain,dst_user,dst_user_name,dst_user_domain,src_computer,dst_computer,auth_type,logon_type,auth_orientation,result,event_type
150904,C119$@DOM1,C119$,DOM1,C119$@DOM1,C119$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C11900$@DOM1,C11900$,DOM1,C11900$@DOM1,C11900$,DOM1,C11900,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C1085,C1085,?,Network,LogOff,Success,LogOff_Success
150904,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150904,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C527,C1085,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C527,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C527,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1243$@DOM1,C1243$,DOM1,C1243$@DOM1,C1243$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C13262$@DOM1,C13262$,DOM1,C13262$@DOM1,C13262$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C13294$@DOM1,C13294$,DOM1,C13294$@DOM1,C13294$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C13610$@DOM1,C13610$,DOM1,C13610$@DOM1,C13610$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C13691$@DOM1,C13691$,DOM1,C13691$@DOM1,C13691$,DOM1,C13691,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1410$@DOM1,C1410$,DOM1,C1410$@DOM1,C1410$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150904,C14636$@DOM1,C14636$,DOM1,C14636$@DOM1,C14636$,DOM1,C14637,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C14636$@DOM1,C14636$,DOM1,C14636$@DOM1,C14636$,DOM1,C467,C467,?,Network,LogOff,Success,LogOff_Success
150904,C14682$@DOM1,C14682$,DOM1,C14682$@DOM1,C14682$,DOM1,C5618,C5618,?,Network,LogOff,Success,LogOff_Success
150904,C14940$@DOM1,C14940$,DOM1,C14940$@DOM1,C14940$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C15007$@DOM1,C15007$,DOM1,C15007$@DOM1,C15007$,DOM1,C15007,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C15715$@DOM1,C15715$,DOM1,C15715$@DOM1,C15715$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C15895$@DOM1,C15895$,DOM1,C15895$@DOM1,C15895$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150904,C15998$@DOM1,C15998$,DOM1,C15998$@DOM1,C15998$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C1617$@DOM1,C1617$,DOM1,C1617$@DOM1,C1617$,DOM1,C101,C101,?,Network,LogOff,Success,LogOff_Success
150904,C1617$@DOM1,C1617$,DOM1,C1617$@DOM1,C1617$,DOM1,C1618,C1085,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C16318$@DOM1,C16318$,DOM1,C16318$@DOM1,C16318$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C16420$@DOM1,C16420$,DOM1,C16420$@DOM1,C16420$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C16494$@DOM1,C16494$,DOM1,C16494$@DOM1,C16494$,DOM1,C16494,C612,NTLM,Network,LogOn,Success,LogOn_Success
150904,C16494$@DOM1,C16494$,DOM1,C16494$@DOM1,C16494$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C16505$@DOM1,C16505$,DOM1,C16505$@DOM1,C16505$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C1737$@DOM1,C1737$,DOM1,C1737$@DOM1,C1737$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C1737$@DOM1,C1737$,DOM1,C1737$@DOM1,C1737$,DOM1,C1737,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C101,C101,?,Network,LogOff,Success,LogOff_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1085,C1085,?,Network,LogOff,Success,LogOff_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C101,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C1085,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C1968,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C1766$@DOM1,C1766$,DOM1,C1766$@DOM1,C1766$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C1794$@DOM1,C1794$,DOM1,C1794$@DOM1,C1794$,DOM1,C1795,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1794$@DOM1,C1794$,DOM1,C1794$@DOM1,C1794$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150904,C1929$@DOM1,C1929$,DOM1,C1929$@DOM1,C1929$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C1931$@DOM1,C1931$,DOM1,C1931$@DOM1,C1931$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C1931$@DOM1,C1931$,DOM1,C1931$@DOM1,C1931$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C1959$@DOM1,C1959$,DOM1,C1959$@DOM1,C1959$,DOM1,C1959,C1959,?,Network,LogOff,Success,LogOff_Success
150904,C1959$@DOM1,C1959$,DOM1,C1959$@DOM1,C1959$,DOM1,C1959,C1959,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1959$@DOM1,C1959$,DOM1,C1959$@DOM1,C1959$,DOM1,C1959,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C1959$@DOM1,C1959$,DOM1,C1959$@DOM1,C1959$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C1970$@DOM1,C1970$,DOM1,C1970$@DOM1,C1970$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C2067$@DOM1,C2067$,DOM1,C2067$@DOM1,C2067$,DOM1,C2067,C528,NTLM,Network,LogOn,Success,LogOn_Success
150904,C2092$@DOM1,C2092$,DOM1,C2092$@DOM1,C2092$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C2092$@DOM1,C2092$,DOM1,C2092$@DOM1,C2092$,DOM1,C2093,C2092,?,?,TGS,Success,TGS_Success
150904,C2105$@DOM1,C2105$,DOM1,C2105$@DOM1,C2105$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C2183$@DOM1,C2183$,DOM1,C2183$@DOM1,C2183$,DOM1,C467,C467,?,Network,LogOff,Success,LogOff_Success
150904,C2183$@DOM1,C2183$,DOM1,C2183$@DOM1,C2183$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150904,C2254$@DOM1,C2254$,DOM1,C2254$@DOM1,C2254$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C2254$@DOM1,C2254$,DOM1,C2254$@DOM1,C2254$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C2266$@DOM1,C2266$,DOM1,C2266$@DOM1,C2266$,DOM1,C2266,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C2609$@DOM1,C2609$,DOM1,C2609$@DOM1,C2609$,DOM1,C1521,C2609,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C2609$@DOM1,C2609$,DOM1,C2609$@DOM1,C2609$,DOM1,C2609,C2609,?,Network,LogOff,Success,LogOff_Success
150904,C2609$@DOM1,C2609$,DOM1,C2609$@DOM1,C2609$,DOM1,C2609,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C2609$@DOM1,C2609$,DOM1,C2609$@DOM1,C2609$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C2609$@DOM1,C2609$,DOM1,C2609$@DOM1,C2609$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C2734$@DOM1,C2734$,DOM1,C2734$@DOM1,C2734$,DOM1,C2734,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C2757$@DOM1,C2757$,DOM1,C2757$@DOM1,C2757$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C296$@DOM1,C296$,DOM1,C296$@DOM1,C296$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C2975$@DOM1,C2975$,DOM1,C2975$@DOM1,C2975$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C2975$@DOM1,C2975$,DOM1,C2975$@DOM1,C2975$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C3070$@DOM1,C3070$,DOM1,C3070$@DOM1,C3070$,DOM1,C3070,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C331$@DOM1,C331$,DOM1,C331$@DOM1,C331$,DOM1,C331,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C3532$@DOM1,C3532$,DOM1,C3532$@DOM1,C3532$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C368$@DOM1,C368$,DOM1,C368$@DOM1,C368$,DOM1,C368,C368,?,?,TGS,Success,TGS_Success
150904,C3778$@DOM1,C3778$,DOM1,C3778$@DOM1,C3778$,DOM1,C3778,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C4087$@DOM1,C4087$,DOM1,C4087$@DOM1,C4087$,DOM1,C4087,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C4093$@DOM1,C4093$,DOM1,C4093$@DOM1,C4093$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C4093$@DOM1,C4093$,DOM1,C4093$@DOM1,C4093$,DOM1,C4093,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C4180$@DOM1,C4180$,DOM1,C4180$@DOM1,C4180$,DOM1,C4180,C4180,?,Network,LogOff,Success,LogOff_Success
150904,C4290$@DOM1,C4290$,DOM1,C4290$@DOM1,C4290$,DOM1,C3012,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C4367$@DOM1,C4367$,DOM1,C4367$@DOM1,C4367$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C474$@DOM1,C474$,DOM1,C474$@DOM1,C474$,DOM1,C474,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C4753$@DOM1,C4753$,DOM1,C4753$@DOM1,C4753$,DOM1,C4753,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C480$@DOM1,C480$,DOM1,C480$@DOM1,C480$,DOM1,C480,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C480$@DOM1,C480$,DOM1,C480$@DOM1,C480$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C4851$@DOM1,C4851$,DOM1,C4851$@DOM1,C4851$,DOM1,C4851,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C4881$@DOM1,C4881$,DOM1,C4881$@DOM1,C4881$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C4925$@DOM1,C4925$,DOM1,C4925$@DOM1,C4925$,DOM1,C4925,C4925,?,?,TGS,Success,TGS_Success
150904,C4925$@DOM1,C4925$,DOM1,C4925$@DOM1,C4925$,DOM1,C4925,C586,?,?,TGS,Success,TGS_Success
150904,C4925$@DOM1,C4925$,DOM1,C4925$@DOM1,C4925$,DOM1,C4925,C612,?,?,TGS,Success,TGS_Success
150904,C4925$@DOM1,C4925$,DOM1,C4925$@DOM1,C4925$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C5074$@DOM1,C5074$,DOM1,C5074$@DOM1,C5074$,DOM1,C5074,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C5074$@DOM1,C5074$,DOM1,C5074$@DOM1,C5074$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150904,C5074$@DOM1,C5074$,DOM1,C5074$@DOM1,C5074$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C523$@DOM1,C523$,DOM1,C523$@DOM1,C523$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C523$@DOM1,C523$,DOM1,C523$@DOM1,C523$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C528$@DOM1,C528$,DOM1,C528$@DOM1,C528$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C528$@DOM1,C528$,DOM1,C528$@DOM1,C528$,DOM1,C528,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C528$@DOM1,C528$,DOM1,C528$@DOM1,C528$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C538$@DOM1,C538$,DOM1,C538$@DOM1,C538$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150904,C538$@DOM1,C538$,DOM1,C538$@DOM1,C538$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150904,C538$@DOM1,C538$,DOM1,C538$@DOM1,C538$,DOM1,C539,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C538$@DOM1,C538$,DOM1,C538$@DOM1,C538$,DOM1,C539,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C561$@DOM1,C561$,DOM1,C561$@DOM1,C561$,DOM1,C561,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C567$@DOM1,C567$,DOM1,C567$@DOM1,C567$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150904,C567$@DOM1,C567$,DOM1,C567$@DOM1,C567$,DOM1,C574,C523,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C567$@DOM1,C567$,DOM1,C567$@DOM1,C567$,DOM1,C574,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C567$@DOM1,C567$,DOM1,C567$@DOM1,C567$,DOM1,C574,C988,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C599$@DOM1,C599$,DOM1,C599$@DOM1,C599$,DOM1,C523,C523,?,Network,LogOff,Success,LogOff_Success
150904,C612$@DOM1,C612$,DOM1,C612$@DOM1,C612$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C6393$@DOM1,C6393$,DOM1,C6393$@DOM1,C6393$,DOM1,C6393,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C6548$@DOM1,C6548$,DOM1,C6548$@DOM1,C6548$,DOM1,C6548,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C6969$@DOM1,C6969$,DOM1,C6969$@DOM1,C6969$,DOM1,C6969,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C7024$@DOM1,C7024$,DOM1,C7024$@DOM1,C7024$,DOM1,C7024,C467,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C7121$@DOM1,C7121$,DOM1,SYSTEM@C7121,SYSTEM,C7121,C7121,C7121,Negotiate,Service,LogOn,Success,LogOn_Success
150904,C7668$@DOM1,C7668$,DOM1,C7668$@DOM1,C7668$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C8094$@DOM1,C8094$,DOM1,C8094$@DOM1,C8094$,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,C8161$@DOM1,C8161$,DOM1,C8161$@DOM1,C8161$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150904,C8260$@DOM1,C8260$,DOM1,C8260$@DOM1,C8260$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C8681$@DOM1,C8681$,DOM1,C8681$@DOM1,C8681$,DOM1,C8681,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C8802$@DOM1,C8802$,DOM1,C8802$@DOM1,C8802$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,C8943$@DOM1,C8943$,DOM1,C8943$@DOM1,C8943$,DOM1,C8943,C586,NTLM,Network,LogOn,Success,LogOn_Success
150904,C8966$@DOM1,C8966$,DOM1,C8966$@DOM1,C8966$,DOM1,C8966,C528,NTLM,Network,LogOn,Success,LogOn_Success
150904,C9264$@DOM1,C9264$,DOM1,C9264$@DOM1,C9264$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C9751$@DOM1,C9751$,DOM1,C9751$@DOM1,C9751$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150904,C983$@DOM1,C983$,DOM1,C983$@DOM1,C983$,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,C983$@DOM1,C983$,DOM1,C983$@DOM1,C983$,DOM1,C983,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150904,C988$@DOM1,C988$,DOM1,C988$@DOM1,C988$,DOM1,C101,C101,?,Network,LogOff,Success,LogOff_Success
150904,C9900$@DOM1,C9900$,DOM1,C9900$@DOM1,C9900$,DOM1,C9900,C467,NTLM,Network,LogOn,Success,LogOn_Success
150904,LOCAL SERVICE@C1959,LOCAL SERVICE,C1959,LOCAL SERVICE@C1959,LOCAL SERVICE,C1959,C1959,C1959,Negotiate,Service,LogOn,Success,LogOn_Success
150904,NETWORK SERVICE@C1959,NETWORK SERVICE,C1959,NETWORK SERVICE@C1959,NETWORK SERVICE,C1959,C1959,C1959,Negotiate,Service,LogOn,Success,LogOn_Success
150904,U1076@DOM1,U1076,DOM1,U1076@DOM1,U1076,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,U1076@DOM1,U1076,DOM1,U1076@DOM1,U1076,DOM1,C5407,C528,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U111@DOM1,U111,DOM1,U111@DOM1,U111,DOM1,C1934,C1056,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U118@DOM1,U118,DOM1,U118@DOM1,U118,DOM1,C1964,C1964,?,?,TGS,Success,TGS_Success
150904,U118@DOM1,U118,DOM1,U118@DOM1,U118,DOM1,C1964,C1964,?,?,TGT,Success,TGT_Success
150904,U1253@DOM1,U1253,DOM1,U1253@DOM1,U1253,DOM1,C2067,C586,?,?,TGS,Success,TGS_Success
150904,U1253@DOM1,U1253,DOM1,U1253@DOM1,U1253,DOM1,C2067,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U1254@DOM1,U1254,DOM1,U1254@DOM1,U1254,DOM1,C528,C528,?,Network,LogOff,Success,LogOff_Success
150904,U134@DOM1,U134,DOM1,U134@DOM1,U134,DOM1,C1964,C1964,?,?,TGS,Success,TGS_Success
150904,U134@DOM1,U134,DOM1,U134@DOM1,U134,DOM1,C1964,C1964,?,?,TGT,Success,TGT_Success
150904,U19@DOM1,U19,DOM1,U19@DOM1,U19,DOM1,C229,C229,?,Network,LogOff,Success,LogOff_Success
150904,U19@DOM1,U19,DOM1,U19@DOM1,U19,DOM1,C229,C229,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U2439@DOM1,U2439,DOM1,U2439@DOM1,U2439,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150904,U2439@DOM1,U2439,DOM1,U2439@DOM1,U2439,DOM1,C6969,C529,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U292@DOM1,U292,DOM1,U292@DOM1,U292,DOM1,C1968,C1766,?,?,TGS,Success,TGS_Success
150904,U292@DOM1,U292,DOM1,U292@DOM1,U292,DOM1,C1968,C1968,?,?,TGT,Success,TGT_Success
150904,U292@DOM1,U292,DOM1,U292@DOM1,U292,DOM1,C2093,C2092,?,?,TGS,Success,TGS_Success
150904,U292@DOM1,U292,DOM1,U292@DOM1,U292,DOM1,C2093,C2093,?,?,TGT,Success,TGT_Success
150904,U3496@DOM1,U3496,DOM1,U3496@DOM1,U3496,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,U3872@DOM1,U3872,DOM1,U3872@DOM1,U3872,DOM1,C9900,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U391@DOM1,U391,DOM1,U391@DOM1,U391,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,U3@DOM1,U3,DOM1,U3@DOM1,U3,DOM1,C419,C419,?,Network,LogOff,Success,LogOff_Success
150904,U4041@DOM1,U4041,DOM1,U4041@DOM1,U4041,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,U4178@DOM1,U4178,DOM1,U4178@DOM1,U4178,DOM1,C5618,C5618,?,Network,LogOff,Success,LogOff_Success
150904,U586@DOM1,U586,DOM1,U586@DOM1,U586,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,U6078@DOM1,U6078,DOM1,U6078@DOM1,U6078,DOM1,C13945,C1065,?,?,TGS,Success,TGS_Success
150904,U6078@DOM1,U6078,DOM1,U6078@DOM1,U6078,DOM1,C13945,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U6078@DOM1,U6078,DOM1,U6078@DOM1,U6078,DOM1,C13945,C586,?,?,TGS,Success,TGS_Success
150904,U6078@DOM1,U6078,DOM1,U6078@DOM1,U6078,DOM1,C13945,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U6078@DOM1,U6078,DOM1,U6078@DOM1,U6078,DOM1,C13945,C625,?,?,TGS,Success,TGS_Success
150904,U6078@DOM1,U6078,DOM1,U6078@DOM1,U6078,DOM1,C13945,TGT,?,?,TGS,Success,TGS_Success
150904,U6078@DOM1,U6078,DOM1,U6078@DOM1,U6078,DOM1,C586,C586,?,Network,LogOff,Success,LogOff_Success
150904,U6281@DOM1,U6281,DOM1,U6281@DOM1,U6281,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150904,U63@DOM1,U63,DOM1,U63@DOM1,U63,DOM1,C1755,C1755,?,Network,LogOff,Success,LogOff_Success
150904,U63@DOM1,U63,DOM1,U63@DOM1,U63,DOM1,C1755,C1755,Kerberos,Network,LogOn,Success,LogOn_Success
150904,U6509@DOM1,U6509,DOM1,U6509@DOM1,U6509,DOM1,C5618,C5618,?,Network,LogOff,Success,LogOff_Success
150904,U6@DOM1,U6,DOM1,U6@DOM1,U6,DOM1,C61,C61,?,Network,LogOff,Success,LogOff_Success
150904,U7478@DOM1,U7478,DOM1,U7478@DOM1,U7478,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150905,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,C13455,C586,NTLM,Network,LogOn,Success,LogOn_Success
150905,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,C5303,C586,NTLM,Network,LogOn,Success,LogOn_Success
150905,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,ANONYMOUS LOGON@C586,ANONYMOUS LOGON,C586,C586,C586,?,Network,LogOff,Success,LogOff_Success
150905,ANONYMOUS LOGON@C625,ANONYMOUS LOGON,C625,ANONYMOUS LOGON@C625,ANONYMOUS LOGON,C625,C492,C625,NTLM,Network,LogOn,Success,LogOn_Success
150905,C1002$@DOM1,C1002$,DOM1,C1002$@DOM1,C1002$,DOM1,C1002,C1002,?,?,TGS,Success,TGS_Success
150905,C10101$@DOM1,C10101$,DOM1,C10101$@DOM1,C10101$,DOM1,C10101,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C10127$@DOM1,C10127$,DOM1,C10127$@DOM1,C10127$,DOM1,C10127,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C1035$@DOM1,C1035$,DOM1,SYSTEM@C1035,SYSTEM,C1035,C1035,C1035,Negotiate,Service,LogOn,Success,LogOn_Success
150905,C10739$@DOM1,C10739$,DOM1,C10739$@DOM1,C10739$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150905,C10739$@DOM1,C10739$,DOM1,C10739$@DOM1,C10739$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150905,C10870$@DOM1,C10870$,DOM1,C10870$@DOM1,C10870$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150905,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C1115,C1114,?,?,TGS,Success,TGS_Success
150905,C1114$@DOM1,C1114$,DOM1,C1114$@DOM1,C1114$,DOM1,C529,C529,?,Network,LogOff,Success,LogOff_Success
150905,C1150$@DOM1,C1150$,DOM1,C1150$@DOM1,C1150$,DOM1,C1150,C2855,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C11533$@DOM1,C11533$,DOM1,C11533$@DOM1,C11533$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150905,C11533$@DOM1,C11533$,DOM1,C11533$@DOM1,C11533$,DOM1,C11533,C1065,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C11774$@DOM1,C11774$,DOM1,C11774$@DOM1,C11774$,DOM1,C457,C457,?,Network,LogOff,Success,LogOff_Success
150905,C123$@DOM1,C123$,DOM1,C123$@DOM1,C123$,DOM1,C527,C988,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C1250$@DOM1,C1250$,DOM1,C1250$@DOM1,C1250$,DOM1,C1065,C1065,?,Network,LogOff,Success,LogOff_Success
150905,C12695$@DOM1,C12695$,DOM1,C12695$@DOM1,C12695$,DOM1,C12695,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C1271$@DOM1,C1271$,DOM1,C1271$@DOM1,C1271$,DOM1,C1271,C612,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C13455$@DOM1,C13455$,DOM1,C13455$@DOM1,C13455$,DOM1,C13455,C586,Kerberos,Network,LogOn,Success,LogOn_Success
150905,C13691$@DOM1,C13691$,DOM1,C13691$@DOM1,C13691$,DOM1,C13691,C586,NTLM,Network,LogOn,Success,LogOn_Success
150905,C13715$@DOM1,C13715$,DOM1,C13715$@DOM1,C13715$,DOM1,C612,C612,?,Network,LogOff,Success,LogOff_Success
150905,C1410$@DOM1,C1410$,DOM1,C1410$@DOM1,C1410$,DOM1,C625,C625,?,Network,LogOff,Success,LogOff_Success
150905,C14501$@DOM1,C14501$,DOM1,C14501$@DOM1,C14501$,DOM1,C625,C625,?,Network,LogOff,Success,LogOff_Success
