group_id,start_time,end_time,event_count,src_user,dst_user,src_computer,dst_computer,event_type,auth_type,logon_type,result
3766,150900,150900,1,C599$@DOM1,C599$@DOM1,C457,C457,LogOff_Success,?,Network,Success
3767,150900,150900,1,C6277$@DOM1,C6277$@DOM1,C586,C586,LogOff_Success,?,Network,Success
3768,150900,150900,1,C6393$@DOM1,C6393$@DOM1,C1798,C6393,LogOn_Success,Kerberos,Network,Success
3769,150900,150900,1,C6393$@DOM1,C6393$@DOM1,C6393,C528,LogOn_Success,Kerberos,Network,Success
3770,150900,150900,1,C6393$@DOM1,C6393$@DOM1,C6393,C612,LogOn_Success,Kerberos,Network,Success
3771,150900,150900,1,C6393$@DOM1,C6393$@DOM1,C6393,C6393,LogOff_Success,?,Network,Success
3772,150900,150900,1,C6427$@DOM1,C6427$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3773,150900,150900,1,C6447$@DOM1,C6447$@DOM1,C6447,C6447,TGS_Success,?,?,Success
3774,150900,150900,1,C7075$@DOM1,C7075$@DOM1,C7075,C586,LogOn_Success,NTLM,Network,Success
3775,150900,150900,1,C722$@DOM1,C722$@DOM1,C467,C467,LogOff_Success,?,Network,Success
3776,150900,150900,1,C7668$@DOM1,C7668$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3777,150900,150900,1,C8802$@DOM1,C8802$@DOM1,C8802,C612,LogOn_Success,Kerberos,Network,Success
3778,150900,150900,1,C8966$@DOM1,C8966$@DOM1,C528,C528,LogOff_Success,?,Network,Success
3779,150900,150900,1,C8966$@DOM1,C8966$@DOM1,C8966,C467,LogOn_Success,Kerberos,Network,Success
3780,150900,150900,1,C8966$@DOM1,C8966$@DOM1,C8966,C528,LogOn_Success,Kerberos,Network,Success
3781,150900,150900,1,C900$@DOM1,C900$@DOM1,C900,C1640,TGS_Success,?,?,Success
3782,150900,150900,1,C9140$@DOM1,C9140$@DOM1,C457,C457,LogOff_Success,?,Network,Success
3783,150900,150900,1,C9248$@DOM1,C9248$@DOM1,C586,C586,LogOff_Success,?,Network,Success
3784,150900,150900,1,C9544$@DOM1,C9544$@DOM1,C9544,C528,LogOn_Success,NTLM,Network,Success
3785,150900,150900,1,C9751$@DOM1,C9751$@DOM1,C9751,C1065,LogOn_Success,Kerberos,Network,Success
3786,150900,150900,1,C988$@DOM1,C988$@DOM1,C457,C457,LogOff_Success,?,Network,Success
3787,150900,150900,1,C988$@DOM1,C988$@DOM1,C988,C457,LogOn_Success,Kerberos,Network,Success
3788,150900,150900,1,NETWORK SERVICE@C13183,NETWORK SERVICE@C13183,C13183,C13183,LogOn_Success,Negotiate,Service,Success
3789,150900,150900,1,U129@DOM1,U129@DOM1,C419,C419,LogOff_Success,?,Network,Success
3790,150900,150900,1,U129@DOM1,U129@DOM1,C419,C419,LogOn_Success,Kerberos,Network,Success
3791,150900,150900,1,U1580@DOM1,U1580@DOM1,C16583,C528,LogOn_Success,Kerberos,Network,Success
3792,150900,150900,1,U1580@DOM1,U1580@DOM1,C528,C528,LogOff_Success,?,Network,Success
3793,150900,150900,1,U2251@DOM1,U2251@DOM1,C6592,C529,LogOn_Success,Kerberos,Network,Success
3794,150900,150900,1,U2256@DOM1,U2256@DOM1,C6477,C586,LogOn_Success,Kerberos,Network,Success
3795,150900,150900,1,U22@DOM1,U22@DOM1,C506,C612,LogOn_Success,Kerberos,Network,Success
3796,150900,150900,1,U22@DOM1,U22@DOM1,C612,C612,LogOff_Success,?,Network,Success
3797,150900,150900,1,U293@DOM1,U293@DOM1,C42,C612,LogOn_Success,Kerberos,Network,Success
3798,150900,150900,1,U34@DOM1,U34@DOM1,C921,C921,LogOn_Success,Kerberos,Network,Success
3799,150900,150900,1,U3696@DOM1,U3696@DOM1,C3173,C3173,LogOff_Success,?,Network,Success
3800,150900,150900,1,U3701@DOM1,U3701@DOM1,C1619,C1619,TGT_Success,?,?,Success
3801,150900,150900,1,U3701@DOM1,U3701@DOM1,C1619,C599,TGS_Success,?,?,Success
3802,150900,150900,1,U4033@DOM1,U4033@DOM1,C10249,C10249,TGT_Success,?,?,Success
3803,150900,150900,1,U4033@DOM1,U4033@DOM1,C10249,C529,TGS_Success,?,?,Success
3804,150900,150900,1,U422@DOM1,U422@DOM1,C529,C529,LogOff_Success,?,Network,Success
3805,150900,150900,1,U4447@DOM1,U4447@DOM1,C528,C528,LogOff_Success,?,Network,Success
3806,150900,150900,1,U4719@DOM1,U4719@DOM1,C11451,C2980,LogOn_Success,Kerberos,Network,Success
3807,150900,150900,1,U5393@DOM1,U5393@DOM1,C12814,C1065,TGS_Success,?,?,Success
3808,150900,150900,1,U5393@DOM1,U5393@DOM1,C12814,C1640,TGS_Success,?,?,Success
3809,150900,150900,1,U5393@DOM1,U5393@DOM1,C12814,C625,TGS_Success,?,?,Success
3810,150900,150900,1,U53@DOM1,U75@DOM1,C1710,C1710,LogOn_Success,Negotiate,Interactive,Success
3811,150900,150900,1,U5422@DOM1,U5422@DOM1,C12904,C3173,LogOn_Success,Kerberos,Network,Success
3812,150900,150900,1,U586@DOM1,U586@DOM1,C457,C457,LogOff_Success,?,Network,Success
3813,150900,150900,1,U6281@DOM1,U6281@DOM1,C14087,C467,LogOn_Success,Kerberos,Network,Success
3814,150900,150900,1,U6281@DOM1,U6281@DOM1,C467,C467,LogOff_Success,?,Network,Success
3815,150900,150900,1,U6487@DOM1,U6487@DOM1,C586,C586,LogOff_Success,?,Network,Success
3816,150900,150900,1,U65@C1669,U65@C1669,C1669,C1669,LogOn_Success,Negotiate,Batch,Success
3817,150900,150900,1,U685@DOM1,U685@DOM1,C1387,C529,LogOn_Success,Kerberos,Network,Success
3818,150900,150900,1,U685@DOM1,U685@DOM1,C529,C529,LogOff_Success,?,Network,Success
3819,150900,150900,1,U6946@DOM1,U6946@DOM1,C680,C2327,TGS_Success,?,?,Success
3820,150900,150900,1,U6946@DOM1,U6946@DOM1,C680,C680,TGT_Success,?,?,Success
3821,150900,150900,1,U6@DOM1,U6@DOM1,C61,C61,LogOff_Success,?,Network,Success
3822,150900,150900,1,U728@DOM1,U728@DOM1,C586,C586,LogOff_Success,?,Network,Success
3823,150900,150900,1,U75@DOM1,U75@DOM1,C1710,C1710,LogOff_Success,?,Interactive,Success
3824,150900,150900,1,U7780@DOM1,U7780@DOM1,C2093,C612,LogOn_Success,Kerberos,Network,Success
3825,150900,150900,1,U7780@DOM1,U7780@DOM1,C612,C612,LogOff_Success,?,Network,Success
3826,150900,150900,1,U79@C1731,U79@C1731,C1731,C1731,LogOn_Success,Negotiate,Batch,Success
3827,150900,150900,1,U8187@DOM1,U8187@DOM1,C105,C104,TGS_Success,?,?,Success
3828,150900,150900,1,U8187@DOM1,U8187@DOM1,C105,C105,TGT_Success,?,?,Success
3829,150901,150901,1,C10136$@DOM1,C10136$@DOM1,C10136,C467,LogOn_Success,Kerberos,Network,Success
3830,150901,150901,1,C10277$@DOM1,C10277$@DOM1,C586,C586,LogOff_Success,?,Network,Success
3831,150901,150901,1,C104$@DOM1,C104$@DOM1,C105,C101,LogOn_Success,Kerberos,Network,Success
3832,150901,150901,1,C10870$@DOM1,C10870$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3833,150901,150901,1,C1114$@DOM1,C1114$@DOM1,C1115,C988,LogOn_Success,Kerberos,Network,Success
3834,150901,150901,1,C11918$@DOM1,C11918$@DOM1,C11918,C586,LogOn_Success,Kerberos,Network,Success
3835,150901,150901,1,C1225$@DOM1,C1225$@DOM1,C1225,C529,LogOn_Success,Kerberos,Network,Success
3836,150901,150901,1,C123$@DOM1,C123$@DOM1,C527,C612,LogOn_Success,Kerberos,Network,Success
3837,150901,150901,1,C12695$@DOM1,C12695$@DOM1,C12695,C12695,LogOff_Success,?,Network,Success
3838,150901,150901,1,C12695$@DOM1,C12695$@DOM1,C12695,C529,LogOn_Success,Kerberos,Network,Success
3839,150901,150901,1,C12695$@DOM1,C12695$@DOM1,C12695,C612,LogOn_Success,Kerberos,Network,Success
3840,150901,150901,1,C12695$@DOM1,C12695$@DOM1,C12695,C625,LogOn_Success,Kerberos,Network,Success
3841,150901,150901,1,C12695$@DOM1,C12695$@DOM1,C1798,C12695,LogOn_Success,Kerberos,Network,Success
3842,150901,150901,1,C12695$@DOM1,C12695$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3843,150901,150901,1,C1271$@DOM1,C1271$@DOM1,C1271,C612,LogOn_Success,Kerberos,Network,Success
3844,150901,150901,1,C12731$@DOM1,C12731$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
3845,150901,150901,1,C1323$@DOM1,C1323$@DOM1,C625,C625,LogOff_Success,?,Network,Success
3846,150901,150901,1,C13610$@DOM1,C13610$@DOM1,C13610,C528,LogOn_Success,Kerberos,Network,Success
3847,150901,150901,1,C13610$@DOM1,C13610$@DOM1,C528,C528,LogOff_Success,?,Network,Success
3848,150901,150901,1,C13691$@DOM1,C13691$@DOM1,C13691,C1065,LogOn_Success,Kerberos,Network,Success
3849,150901,150901,1,C13715$@DOM1,C13715$@DOM1,C13715,C612,LogOn_Success,Kerberos,Network,Success
3850,150901,150901,1,C13888$@DOM1,C13888$@DOM1,C13888,C625,LogOn_Success,Kerberos,Network,Success
3851,150901,150901,1,C13888$@DOM1,C13888$@DOM1,C625,C625,LogOff_Success,?,Network,Success
3852,150901,150901,1,C14157$@DOM1,C14157$@DOM1,C14157,C625,LogOn_Success,Kerberos,Network,Success
3853,150901,150901,1,C1450$@DOM1,C1450$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
3854,150901,150901,1,C1450$@DOM1,C1450$@DOM1,C1450,C1065,LogOn_Success,Kerberos,Network,Success
3855,150901,150901,1,C1450$@DOM1,C1450$@DOM1,C1450,C1450,TGS_Success,?,?,Success
3856,150901,150901,1,C1450$@DOM1,C1450$@DOM1,C1450,C529,LogOn_Success,Kerberos,Network,Success
3857,150901,150901,1,C14506$@DOM1,C14506$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3858,150901,150901,1,C14542$@DOM1,C14542$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
3859,150901,150901,1,C14823$@DOM1,C14823$@DOM1,C467,C467,LogOff_Success,?,Network,Success
3860,150901,150901,1,C14872$@DOM1,C14872$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3861,150901,150901,1,C15312$@DOM1,C15312$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3862,150901,150901,1,C15366$@DOM1,C15366$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3863,150901,150901,1,C15453$@DOM1,C15453$@DOM1,C15453,C15453,LogOff_Success,?,Network,Success
3864,150901,150901,1,C15809$@DOM1,C15809$@DOM1,C625,C625,LogOff_Success,?,Network,Success
3865,150901,150901,1,C16249$@DOM1,C16249$@DOM1,C16249,C612,LogOn_Success,Kerberos,Network,Success
3866,150901,150901,1,C1634$@DOM1,U59@DOM1,C1634,C1634,LogOn_Success,Negotiate,NetworkCleartext,Success
3867,150901,150901,1,C16494$@DOM1,C16494$@DOM1,C16494,C612,TGS_Success,?,?,Success
3868,150901,150901,1,C16494$@DOM1,C16494$@DOM1,C16494,C612,LogOn_Success,Kerberos,Network,Success
3869,150901,150901,1,C16873$@DOM1,C16873$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3870,150901,150901,1,C16888$@DOM1,C16888$@DOM1,C16888,C231,LogOn_Success,Kerberos,Network,Success
3871,150901,150901,1,C16888$@DOM1,C16888$@DOM1,C231,C231,LogOff_Success,?,Network,Success
3872,150901,150901,1,C17303$@DOM1,C17303$@DOM1,C17303,C612,LogOn_Success,Kerberos,Network,Success
3873,150901,150901,1,C17303$@DOM1,C17303$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3874,150901,150901,1,C1766$@DOM1,C1766$@DOM1,C1968,C553,LogOn_Success,Kerberos,Network,Success
3875,150901,150901,1,C1766$@DOM1,C1766$@DOM1,C553,C553,LogOff_Success,?,Network,Success
3876,150901,150901,1,C18$@DOM1,C18$@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
3877,150901,150901,1,C1801$@DOM1,C1801$@DOM1,C1801,C457,TGS_Success,?,?,Success
3878,150901,150901,1,C1888$@DOM1,C1888$@DOM1,C1888,C467,LogOn_Success,Kerberos,Network,Success
3879,150901,150901,1,C1909$@DOM1,C1909$@DOM1,C467,C467,LogOff_Success,?,Network,Success
3880,150901,150901,1,C1923$@DOM1,C1923$@DOM1,C625,C625,LogOff_Success,?,Network,Success
3881,150901,150901,1,C1931$@DOM1,C1931$@DOM1,C1932,C1931,TGS_Success,?,?,Success
3882,150901,150901,1,C1931$@DOM1,C1931$@DOM1,C1932,C612,LogOn_Success,Kerberos,Network,Success
3883,150901,150901,1,C1931$@DOM1,C1931$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3884,150901,150901,1,C2105$@DOM1,C2105$@DOM1,C2774,C467,LogOn_Success,Kerberos,Network,Success
3885,150901,150901,1,C2105$@DOM1,C2105$@DOM1,C467,C467,LogOff_Success,?,Network,Success
3886,150901,150901,1,C2461$@DOM1,C2461$@DOM1,C2461,C612,LogOn_Success,Kerberos,Network,Success
3887,150901,150901,1,C2499$@DOM1,C2499$@DOM1,C2500,C612,LogOn_Success,Kerberos,Network,Success
3888,150901,150901,1,C2499$@DOM1,C2499$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3889,150901,150901,1,C2579$@DOM1,C2579$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3890,150901,150901,1,C2835$@DOM1,SYSTEM@C2835,C2835,C2835,LogOn_Success,Negotiate,Service,Success
3891,150901,150901,1,C3035$@DOM1,C3035$@DOM1,C3035,C529,LogOn_Success,Kerberos,Network,Success
3892,150901,150901,1,C3139$@DOM1,C3139$@DOM1,C625,C625,LogOff_Success,?,Network,Success
3893,150901,150901,1,C3597$@DOM1,C3597$@DOM1,C3597,C625,LogOn_Success,Kerberos,Network,Success
3894,150901,150901,1,C3697$@DOM1,C3697$@DOM1,C3697,C529,LogOn_Success,Kerberos,Network,Success
3895,150901,150901,1,C484$@DOM1,C484$@DOM1,C467,C467,LogOff_Success,?,Network,Success
3896,150901,150901,1,C484$@DOM1,C484$@DOM1,C484,C484,TGS_Success,?,?,Success
3897,150901,150901,1,C484$@DOM1,C484$@DOM1,C484,C484,TGT_Success,?,?,Success
3898,150901,150901,1,C4911$@DOM1,C4911$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
3899,150901,150901,1,C5000$@DOM1,C5000$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
3900,150901,150901,1,C5000$@DOM1,C5000$@DOM1,C467,C467,LogOff_Success,?,Network,Success
3901,150901,150901,1,C5000$@DOM1,C5000$@DOM1,C5000,C467,LogOn_Success,Kerberos,Network,Success
3902,150901,150901,1,C5074$@DOM1,C5074$@DOM1,C5074,C529,LogOn_Success,Kerberos,Network,Success
3903,150901,150901,1,C5074$@DOM1,C5074$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3904,150901,150901,1,C523$@DOM1,C523$@DOM1,C586,C586,LogOff_Success,?,Network,Success
3905,150901,150901,1,C538$@DOM1,C538$@DOM1,C539,C586,LogOn_Success,Kerberos,Network,Success
3906,150901,150901,1,C538$@DOM1,C538$@DOM1,C586,C586,LogOff_Success,?,Network,Success
3907,150901,150901,1,C553$@DOM1,C553$@DOM1,C553,C625,LogOn_Success,Kerberos,Network,Success
3908,150901,150901,1,C5530$@DOM1,C5530$@DOM1,C5530,C528,LogOn_Success,Kerberos,Network,Success
3909,150901,150901,1,C561$@DOM1,C561$@DOM1,C561,C395,LogOn_Success,Kerberos,Network,Success
3910,150901,150901,1,C567$@DOM1,C567$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3911,150901,150901,1,C567$@DOM1,C567$@DOM1,C574,C529,LogOn_Success,Kerberos,Network,Success
3912,150901,150901,1,C5974$@DOM1,C5974$@DOM1,C5974,TGT,TGS_Success,?,?,Success
3913,150901,150901,1,C599$@DOM1,C599$@DOM1,C1619,C101,LogOn_Success,Kerberos,Network,Success
3914,150901,150901,1,C599$@DOM1,C599$@DOM1,C1619,C599,TGS_Success,?,?,Success
3915,150901,150901,1,C6247$@DOM1,C6247$@DOM1,C6247,C625,LogOn_Success,Kerberos,Network,Success
3916,150901,150901,1,C6393$@DOM1,C6393$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3917,150901,150901,1,C6967$@DOM1,C6967$@DOM1,C6967,C528,LogOn_Success,Kerberos,Network,Success
3918,150901,150901,1,C6969$@DOM1,C6969$@DOM1,C6969,C586,LogOn_Success,Kerberos,Network,Success
3919,150901,150901,1,C751$@DOM1,C751$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3920,150901,150901,1,C7666$@DOM1,C7666$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
3921,150901,150901,1,C8196$@DOM1,C8196$@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
3922,150901,150901,1,C8219$@DOM1,C8219$@DOM1,C8219,C612,LogOn_Success,Kerberos,Network,Success
3923,150901,150901,1,C8743$@DOM1,C8743$@DOM1,C8743,C8743,LogOff_Success,?,Network,Success
3924,150901,150901,1,C8802$@DOM1,C8802$@DOM1,C612,C612,LogOff_Success,?,Network,Success
3925,150901,150901,1,C8802$@DOM1,C8802$@DOM1,C8802,C612,LogOn_Success,Kerberos,Network,Success
3926,150901,150901,1,C8935$@DOM1,C8935$@DOM1,C467,C467,LogOff_Success,?,Network,Success
3927,150901,150901,1,C8966$@DOM1,C8966$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
3928,150901,150901,1,C8966$@DOM1,C8966$@DOM1,C1798,C8966,LogOn_Success,Kerberos,Network,Success
3929,150901,150901,1,C8966$@DOM1,C8966$@DOM1,C8966,C1065,LogOn_Success,Kerberos,Network,Success
3930,150901,150901,1,C8966$@DOM1,C8966$@DOM1,C8966,C625,LogOn_Success,Kerberos,Network,Success
3931,150901,150901,1,C8966$@DOM1,C8966$@DOM1,C8966,C8966,TGS_Success,?,?,Success
3932,150901,150901,1,C8966$@DOM1,C8966$@DOM1,C8966,C8966,LogOff_Success,?,Network,Success
3933,150901,150901,1,C9248$@DOM1,C9248$@DOM1,C9248,C612,LogOn_Success,NTLM,Network,Success
3934,150901,150901,1,C9522$@DOM1,C9522$@DOM1,C9522,C612,LogOn_Success,Kerberos,Network,Success
3935,150901,150901,1,C9751$@DOM1,C9751$@DOM1,C9751,C1065,LogOn_Success,Kerberos,Network,Success
3936,150901,150901,1,C995$@DOM1,C995$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3937,150901,150901,1,LOCAL SERVICE@C3317,LOCAL SERVICE@C3317,C3317,C3317,LogOn_Success,Negotiate,Service,Success
3938,150901,150901,1,LOCAL SERVICE@C9355,LOCAL SERVICE@C9355,C9355,C9355,LogOn_Success,Negotiate,Service,Success
3939,150901,150901,1,NETWORK SERVICE@C15453,NETWORK SERVICE@C15453,C15453,C15453,LogOn_Success,Negotiate,Service,Success
3940,150901,150901,1,NETWORK SERVICE@C2857,NETWORK SERVICE@C2857,C2857,C2857,LogOn_Success,Negotiate,Service,Success
3941,150901,150901,1,NETWORK SERVICE@C7650,NETWORK SERVICE@C7650,C7650,C7650,LogOn_Success,Negotiate,Service,Success
3942,150901,150901,1,NETWORK SERVICE@C8743,NETWORK SERVICE@C8743,C8743,C8743,LogOn_Success,Negotiate,Service,Success
3943,150901,150901,1,U1150@DOM1,U1150@DOM1,C1717,C2162,LogOn_Success,Kerberos,Network,Success
3944,150901,150901,1,U1411@DOM1,U1411@DOM1,C16741,C612,LogOn_Success,Kerberos,Network,Success
3945,150901,150901,1,U157@DOM1,U157@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
3946,150901,150901,1,U1580@DOM1,U1580@DOM1,C528,C528,LogOff_Success,?,Network,Success
3947,150901,150901,1,U15@DOM1,U15@DOM1,C419,C419,LogOn_Success,Kerberos,Network,Success
3948,150901,150901,1,U175@DOM1,U175@DOM1,C1932,U175,TGS_Fail,?,?,Fail
3949,150901,150901,1,U2052@C6267,U2052@C6267,C6267,C528,LogOn_Fail,NTLM,Network,Fail
3950,150901,150901,1,U22@DOM1,U22@DOM1,C467,C467,LogOff_Success,?,Network,Success
3951,150901,150901,1,U22@DOM1,U22@DOM1,C477,C467,LogOn_Success,Kerberos,Network,Success
3952,150901,150901,1,U22@DOM1,U22@DOM1,C477,C612,LogOn_Success,Kerberos,Network,Success
3953,150901,150901,1,U22@DOM1,U22@DOM1,C477,C625,LogOn_Success,Kerberos,Network,Success
3954,150901,150901,1,U22@DOM1,U22@DOM1,C506,C612,LogOn_Success,Kerberos,Network,Success
3955,150901,150901,1,U22@DOM1,U22@DOM1,C612,C612,LogOff_Success,?,Network,Success
3956,150901,150901,1,U22@DOM1,U22@DOM1,C625,C625,LogOff_Success,?,Network,Success
3957,150901,150901,1,U2439@DOM1,U2439@DOM1,C6969,C586,LogOn_Success,Kerberos,Network,Success
3958,150901,150901,1,U3009@DOM1,U3009@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
3959,150901,150901,1,U34@DOM1,U34@DOM1,C921,C921,LogOff_Success,?,Network,Success
3960,150901,150901,1,U34@DOM1,U34@DOM1,C921,C921,LogOn_Success,Kerberos,Network,Success
3961,150901,150901,1,U4033@DOM1,U4033@DOM1,C10249,C529,TGS_Success,?,?,Success
3962,150901,150901,1,U4033@DOM1,U4033@DOM1,C10249,TGT,TGS_Success,?,?,Success
3963,150901,150901,1,U48@DOM1,U48@DOM1,C419,C419,LogOff_Success,?,Network,Success
3964,150901,150901,1,U48@DOM1,U48@DOM1,C419,C419,LogOn_Success,Kerberos,Network,Success
3965,150901,150901,1,U5602@DOM1,U5602@DOM1,C13183,C625,LogOn_Success,Kerberos,Network,Success
3966,150901,150901,1,U5704@DOM1,U5704@DOM1,C13294,C625,LogOn_Success,NTLM,Network,Success
3967,150901,150901,1,U583@DOM1,U583@DOM1,C3331,C3331,LogOn_Success,Negotiate,Batch,Success
3968,150901,150901,1,U583@DOM1,U583@DOM1,C3331,C529,LogOn_Success,Kerberos,Network,Success
3969,150901,150901,1,U59@DOM1,U59@DOM1,C1634,C1634,TGS_Success,?,?,Success
3970,150901,150901,1,U59@DOM1,U59@DOM1,C1634,C1634,TGT_Success,?,?,Success
3971,150901,150901,1,U5@DOM1,U5@DOM1,C657,C467,LogOn_Success,Kerberos,Network,Success
3972,150901,150901,1,U6297@DOM1,U6297@DOM1,C14068,C467,LogOn_Success,Kerberos,Network,Success
3973,150901,150901,1,U6297@DOM1,U6297@DOM1,C467,C467,LogOff_Success,?,Network,Success
3974,150901,150901,1,U6419@DOM1,U6419@DOM1,C14498,C529,LogOn_Success,Kerberos,Network,Success
3975,150901,150901,1,U6419@DOM1,U6419@DOM1,C529,C529,LogOff_Success,?,Network,Success
3976,150901,150901,1,U685@DOM1,U685@DOM1,C1387,C529,LogOn_Success,Kerberos,Network,Success
3977,150901,150901,1,U685@DOM1,U685@DOM1,C529,C529,LogOff_Success,?,Network,Success
3978,150901,150901,1,U68@DOM1,U68@DOM1,C1679,C1679,LogOff_Success,?,Batch,Success
3979,150901,150901,1,U6946@DOM1,U6946@DOM1,C680,C2327,TGS_Success,?,?,Success
3980,150901,150901,1,U6946@DOM1,U6946@DOM1,C680,C680,TGT_Success,?,?,Success
3981,150901,150901,1,U73@DOM1,U73@DOM1,C1692,C1692,LogOn_Fail,Negotiate,Batch,Fail
3982,150901,150901,1,U7590@DOM1,U7590@DOM1,C528,C528,LogOff_Success,?,Network,Success
3983,150901,150901,1,U7591@DOM1,U7591@DOM1,C5321,C625,LogOn_Success,Kerberos,Network,Success
3984,150901,150901,1,U7591@DOM1,U7591@DOM1,C625,C625,LogOff_Success,?,Network,Success
3985,150901,150901,1,U78@DOM1,U78@DOM1,C1727,C1727,TGT_Success,?,?,Success
3986,150901,150901,1,U78@DOM1,U78@DOM1,C1727,C1727,LogOn_Success,Negotiate,Batch,Success
3987,150901,150901,1,U78@DOM1,U78@DOM1,C1727,C625,LogOn_Success,Kerberos,Network,Success
3988,150901,150901,1,U79@C1731,U79@C1731,C1731,C1731,LogOff_Success,?,Batch,Success
3989,150902,150902,1,C10041$@DOM1,C10041$@DOM1,C586,C586,LogOff_Success,?,Network,Success
3990,150902,150902,2,C101$@DOM1,U292@DOM1,C101,C101,LogOn_Success,Kerberos,Network,Success
3991,150902,150902,1,C104$@DOM1,C104$@DOM1,C105,C523,LogOn_Success,Kerberos,Network,Success
3992,150902,150902,1,C104$@DOM1,C104$@DOM1,C523,C523,LogOff_Success,?,Network,Success
3993,150902,150902,1,C10739$@DOM1,C10739$@DOM1,C10739,C612,LogOn_Success,NTLM,Network,Success
3994,150902,150902,1,C10753$@DOM1,C10753$@DOM1,C529,C529,LogOff_Success,?,Network,Success
3995,150902,150902,1,C1085$@DOM1,C1085$@DOM1,C1085,C523,TGS_Success,?,?,Success
3996,150902,150902,1,C10870$@DOM1,C10870$@DOM1,C10870,C457,LogOn_Success,NTLM,Network,Success
3997,150902,150902,1,C1114$@DOM1,C1114$@DOM1,C101,C101,LogOff_Success,?,Network,Success
3998,150902,150902,1,C1114$@DOM1,C1114$@DOM1,C1115,C101,LogOn_Success,Kerberos,Network,Success
3999,150902,150902,1,C1114$@DOM1,C1114$@DOM1,C1115,C523,LogOn_Success,Kerberos,Network,Success
4000,150902,150902,1,C1114$@DOM1,C1114$@DOM1,C523,C523,LogOff_Success,?,Network,Success
4001,150902,150902,1,C11872$@DOM1,C11872$@DOM1,C11872,C529,LogOn_Success,Kerberos,Network,Success
4002,150902,150902,1,C12202$@DOM1,C12202$@DOM1,C12202,C586,LogOn_Success,Kerberos,Network,Success
4003,150902,150902,1,C123$@DOM1,C123$@DOM1,C101,C101,LogOff_Success,?,Network,Success
4004,150902,150902,1,C123$@DOM1,C123$@DOM1,C1085,C1085,LogOff_Success,?,Network,Success
4005,150902,150902,1,C123$@DOM1,C123$@DOM1,C523,C523,LogOff_Success,?,Network,Success
4006,150902,150902,1,C123$@DOM1,C123$@DOM1,C527,C101,LogOn_Success,Kerberos,Network,Success
4007,150902,150902,1,C123$@DOM1,C123$@DOM1,C527,C1085,LogOn_Success,Kerberos,Network,Success
4008,150902,150902,1,C123$@DOM1,C123$@DOM1,C527,C523,LogOn_Success,Kerberos,Network,Success
4009,150902,150902,1,C123$@DOM1,C123$@DOM1,C612,C612,LogOff_Success,?,Network,Success
4010,150902,150902,1,C12661$@DOM1,C12661$@DOM1,C528,C528,LogOff_Success,?,Network,Success
4011,150902,150902,2,C12695$@DOM1,C12695$@DOM1,C12695,C528,LogOn_Success,Kerberos,Network,Success
4012,150902,150902,1,C12695$@DOM1,C12695$@DOM1,C528,C528,LogOff_Success,?,Network,Success
4013,150902,150902,1,C12724$@DOM1,C12724$@DOM1,C12724,C12724,TGS_Success,?,?,Success
4014,150902,150902,1,C12724$@DOM1,C12724$@DOM1,C12724,C625,TGS_Success,?,?,Success
4015,150902,150902,1,C12766$@DOM1,C12766$@DOM1,C12766,C528,LogOn_Success,Kerberos,Network,Success
4016,150902,150902,1,C12820$@DOM1,C12820$@DOM1,C457,C457,LogOff_Success,?,Network,Success
4017,150902,150902,1,C12841$@DOM1,C12841$@DOM1,C612,C612,LogOff_Success,?,Network,Success
4018,150902,150902,1,C13273$@DOM1,C13273$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
4019,150902,150902,1,C13691$@DOM1,C13691$@DOM1,C13691,C586,LogOn_Success,Kerberos,Network,Success
4020,150902,150902,1,C13691$@DOM1,C13691$@DOM1,C586,C586,LogOff_Success,?,Network,Success
